index,x,y
0,7.85053228340515,982.0048629909049
1,136.74285354330314,977.758488189517
2,109.93269921252578,961.2260787383777
3,51.58359685041538,937.6746330702399
4,6.307577952625245,932.850292913557
5,181.45768818886964,925.2997039368772
6,270.6608881889952,918.3960188965159
7,227.52922204723507,890.496000000811
8,177.31048818882994,889.1752818897953
9,115.78869921250606,887.802859842308
10,27.493039369935126,883.7445543309835
11,301.57243464564476,880.7771716540254
12,61.09167874017803,864.9980976375069
13,166.53429921258856,862.375710235806
14,312.66958110222197,859.8455433075823
15,148.88481259838804,854.5120251957826
16,106.54261417317343,851.8604598430198
17,61.92665196849605,833.9391496068849
18,175.38398740153144,826.7294740141846
19,207.68760944867697,818.7918614167867
20,271.6201322833736,801.2048125989794
21,230.11895433068275,796.2543874002816
22,181.16333858258142,794.6273763780518
23,23.316056692811447,793.209448817208
24,366.8822173228062,780.6789543290777
25,105.70567559051936,766.4469165351447
26,574.7467086613765,759.8777952748021
27,217.81659212585274,755.2741795271401
28,594.8453291338377,751.6367622050714
29,399.7689448817391,745.594204725243
30,20.32146141719161,739.6940598412762
31,78.23546456680523,738.7538645661722
32,742.5451842519476,731.1512692913295
33,309.6585070866299,725.8018771654039
34,427.1951622046002,725.2902803139424
35,664.8931275589729,719.2787149609543
36,745.3492913385193,718.8953196833453
37,764.9725984251053,715.351029919827
38,655.1201763779629,714.4099275596499
39,645.3759496061821,709.24784881956
40,620.0469165352855,707.286425195341
41,634.9955527558923,704.6366740155407
42,359.6489574801851,700.4569700768614
43,705.498708661323,698.0250708643846
44,598.0025952755818,697.3512566925034
45,679.160844094406,696.5389606295608
46,793.522091338543,694.6268220454689
47,217.3769574802457,694.4682330709743
48,571.1325732282414,693.4166173212171
49,346.8921448818929,692.3077039352552
50,492.88319999988624,690.2427212600633
51,336.2053039369034,688.7640188979351
52,461.00016377942535,687.8360692910322
53,298.05505511804125,685.2018897636668
54,508.2487937007246,684.3551244088045
55,324.4417511809647,682.7105763775157
56,561.8585196849633,680.7757606299843
57,313.78287874009663,679.5162708656055
58,685.4758299211348,678.1314519690716
59,471.52312440941415,677.1416692921496
60,551.4926362204857,676.7629606292004
61,464.79450708651166,671.962960628074
62,249.31532598415933,671.7824503943676
63,732.5112944881864,668.9989039353499
64,791.182563779509,663.7495937009496
65,691.6240629920458,662.2368755894383
66,516.5687433069968,661.4490708657137
67,742.7810267715707,656.6483149603596
68,359.05799055105354,656.0321007863743
69,773.4777448818556,649.9189417305894
70,488.3551748031237,648.9991559062418
71,268.603615748014,637.0006677146972
72,656.8022173228344,627.817927558591
73,326.21208188976124,625.2785385818931
74,539.5845543306879,617.7004346462685
75,528.1000818897654,612.6171212590585
76,516.5087244094123,607.1614488184921
77,604.2317102361383,604.6101165352844
78,746.7333543306495,602.708711810938
79,627.4354393699273,597.4846488171675
80,490.1572535431643,594.5718425183784
81,534.4776566928531,586.9736314965045
82,597.9014551179615,582.1119496062046
83,495.80114645657574,579.5578960621451
84,564.3974551180686,575.8119307071205
85,683.5869732282645,574.1914204725131
86,746.1702047242658,569.3218771641649
87,785.5776755904236,567.4449637790365
88,489.97674330699397,555.0473574794183
89,625.7251275590672,547.9460787388283
90,714.7050330708698,544.6149543307897
91,553.8682960628524,540.0438425184235
92,477.43430551182564,539.1134740151758
93,814.9574551180474,531.4473826753812
94,564.9014929133489,530.0764724391652
95,788.6699338582322,519.908938582488
96,552.4700220471292,519.900623621903
97,514.4088188976518,517.6823433074426
98,673.336138582605,515.9631118117355
99,700.3685291338506,490.63014802970287
100,72.6236220472089,488.69004094412946
101,528.290116535397,479.44758425265786
102,607.7164346456645,477.0017763770471
103,496.7614488188089,476.10119055105946
104,584.8392566928244,464.1450330694829
105,708.9137385826059,460.041222047618
106,555.7554897637817,449.80490078794674
107,624.8082141732489,442.90801889689885
108,543.1607433069996,442.23223936839366
109,529.6976125983624,435.5273574806574
110,594.5797039369546,424.75192440776374
111,623.7999874014906,418.23012283374004
112,505.527382677113,418.0633700795061
113,596.7725858267719,397.67281889727735
114,235.8264944881318,380.6109732267425
115,608.503937007874,368.98363464460596
116,582.34567559047,366.9726236213849
117,579.5937259841388,349.55081574654014
118,606.5036598424625,337.7137889768195
119,589.4449889763721,336.67971023612137
120,573.4377826770811,333.78685984273596
121,656.0546267716082,321.80500157517713
122,603.8336503936315,313.14791810888005
123,680.9385826771302,287.98110236051514
124,634.3196220472455,285.37821732168123
125,657.4432251968487,253.1755842514864
126,639.3146456692983,241.9249889756751
127,665.1130960628859,205.2525354314038
128,713.9219149605731,204.281196848614
129,686.9366929133929,193.96565669352614
130,728.6561763778798,187.38580157343796
131,682.674746456578,173.58205984145638
132,732.696037795248,169.14398740126393
133,815.1009259842277,165.98233700831105
134,698.2063370077746,160.39589291388594
135,776.308762204694,149.9488251950797
136,807.4549417322663,139.1915338574432
137,794.3972787400634,133.0271244077232
138,751.9666393700782,105.33603779537471
139,779.3275464566087,75.04010078756828
140,796.0261039370157,54.837921259910104
