index,x,y
0,591.0756283464628,1054.4178897621125
1,86.88559370065533,1052.5994834627693
2,439.62602834638176,1052.5716661421332
3,626.2311307086836,1052.4278929130298
4,199.88953700773124,1050.6084283449518
5,307.2721133857496,1049.637392126669
6,157.53751181101237,1049.5521259833508
7,282.7792629920474,1047.5831433055907
8,317.8374047242985,1043.6732976380295
9,146.495999999931,1043.3597480321494
10,349.2501165354111,1042.4228787384634
11,70.95548976371138,1040.2555464562467
12,709.3081700786596,1038.96899527546
13,240.24415748020795,1038.8327811027136
14,187.24852913371691,1038.3775748023836
15,288.03053858254367,1036.959647244356
16,572.5384062990898,1035.864642518712
17,418.29800314954883,1035.5767937016299
18,140.090759055117,1032.4824188975838
19,612.9657448818247,1032.2873952745454
20,496.6823811023019,1032.1301669276606
21,171.1368566929238,1029.382903936341
22,471.8409070865376,1028.7707716536333
23,297.18183307085684,1028.7635149589673
24,59.006135433032284,1027.5378897631263
25,253.58362204722297,1027.4867905500366
26,16.19255433061461,1027.0636346452818
27,117.26588976371475,1026.8825196853772
28,702.1018204723052,1026.51378897513
29,328.1074393700779,1025.09057007906
30,222.921977952768,1024.1068346444076
31,160.79622047241983,1021.9290708669528
32,543.4085291338366,1021.3370456676784
33,686.8837795275168,1018.6449637779101
34,746.9909669289908,1017.1534110241987
35,258.72302362193744,1016.1828283456367
36,489.1898456692226,1014.7729133865026
37,98.1299905510634,1013.9757354334583
38,589.3145196849084,1013.7205417325177
39,151.545902362196,1013.7182740142026
40,451.001045669275,1013.232831496892
41,308.3777007873016,1012.7473889767654
42,723.4036913385072,1012.3103244088766
43,384.18413858262335,1011.1758614177779
44,232.2607370077625,1010.9480314949366
45,141.18349606297383,1008.4500661403175
46,442.8174614172986,1007.9073259839861
47,21.616025196872357,1007.4090330694604
48,265.45481574805234,1005.980674016194
49,473.2009322833944,1004.3069480310274
50,87.58798110232813,1003.0302236220967
51,519.9890645668497,1002.9286299221159
52,661.8580157479315,1002.7772976366554
53,559.9873511811176,1000.8114897622837
54,126.54977007867313,999.2780598411409
55,702.5964850393219,999.121889762991
56,343.3114204722948,997.5869480305769
57,230.49509291327374,997.2892724416387
58,75.73114960628935,996.6602078732543
59,166.9081700786244,996.0848125979657
60,509.75697637789364,995.7496440945648
61,424.5145700786292,994.8495118111138
62,271.0453417321711,994.2617196839625
63,244.76719370079556,993.4436787404413
64,458.541656692901,992.9369196844851
